Year,Month,Day,Hour,Power,CBL,CPC
2017,10,1,17,203.64,203.64,0
2017,10,1,18,202.8,202.8,0
2017,10,1,19,185.28,185.28,0
2017,10,1,20,176.64,176.64,0
2017,10,1,21,198.96,198.96,0
2017,10,1,22,188.52,188.52,0
2017,10,1,23,176.88,176.88,0
2017,10,2,0,190.44,190.44,0
2017,10,2,1,188.52,188.52,0
2017,10,2,2,174.84,174.84,0
2017,10,2,3,187.08,187.08,0
2017,10,2,4,192.48,192.48,0
2017,10,2,5,178.8,178.8,0
2017,10,2,6,182.16,182.16,0
2017,10,2,7,201.96,201.96,0
2017,10,2,8,181.8,181.8,0
2017,10,2,9,188.4,188.4,0
2017,10,2,10,186,186,0
2017,10,2,11,168,168,0
2017,10,2,12,166.92,166.92,0
2017,10,2,13,193.56,193.56,0
2017,10,2,14,189.84,189.84,0
2017,10,2,15,182.28,182.28,0
2017,10,2,16,198.36,198.36,0
2017,10,2,17,212.52,212.52,0
2017,10,2,18,212.16,212.16,0
2017,10,2,19,189.6,189.6,0
2017,10,2,20,190.44,190.44,0
2017,10,2,21,211.2,211.2,0
2017,10,2,22,181.08,181.08,0
2017,10,2,23,178.8,178.8,0
2017,10,3,0,176.04,176.04,0
2017,10,3,1,177.48,177.48,0
2017,10,3,2,174.72,174.72,0
2017,10,3,3,176.16,176.16,0
2017,10,3,4,173.64,173.64,0
2017,10,3,5,199.92,199.92,0
2017,10,3,6,193.8,193.8,0
2017,10,3,7,193.68,193.68,0
2017,10,3,8,163.08,163.08,0
2017,10,3,9,153.6,153.6,0
2017,10,3,10,166.8,166.8,0
2017,10,3,11,161.52,161.52,0
2017,10,3,12,149.28,149.28,0
2017,10,3,13,168.36,168.36,0
2017,10,3,14,162.96,162.96,0
2017,10,3,15,174.96,174.96,0
2017,10,3,16,185.4,185.4,0
2017,10,3,17,203.76,203.76,0
2017,10,3,18,203.88,203.88,0
2017,10,3,19,190.92,190.92,0
2017,10,3,20,177.96,177.96,0
2017,10,3,21,195.24,195.24,0
2017,10,3,22,173.16,173.16,0
2017,10,3,23,173.76,173.76,0
2017,10,4,0,170.88,170.88,0
2017,10,4,1,169.92,169.92,0
2017,10,4,2,168.72,168.72,0
2017,10,4,3,169.08,169.08,0
2017,10,4,4,169.44,169.44,0
2017,10,4,5,191.04,191.04,0
2017,10,4,6,190.44,190.44,0
2017,10,4,7,188.04,188.04,0
2017,10,4,8,165.72,165.72,0
2017,10,4,9,152.4,152.4,0
2017,10,4,10,159,159,0
2017,10,4,11,168.24,168.24,0
2017,10,4,12,150.84,150.84,0
2017,10,4,13,161.16,161.16,0
2017,10,4,14,157.56,157.56,0
2017,10,4,15,162.48,162.48,0
2017,10,4,16,174,174,0
2017,10,4,17,193.08,193.08,0
2017,10,4,18,195.48,195.48,0
2017,10,4,19,187.8,187.8,0
2017,10,4,20,174.48,174.48,0
2017,10,4,21,187.92,187.92,0
2017,10,4,22,172.92,172.92,0
2017,10,4,23,169.56,169.56,0
2017,10,5,0,169.68,169.68,0
2017,10,5,1,168.6,168.6,0
2017,10,5,2,167.52,167.52,0
2017,10,5,3,169.2,169.2,0
2017,10,5,4,167.04,167.04,0
2017,10,5,5,190.56,190.56,0
2017,10,5,6,190.8,190.8,0
2017,10,5,7,188.16,188.16,0
2017,10,5,8,162.24,162.24,0
2017,10,5,9,152.04,152.04,0
2017,10,5,10,165.36,165.36,0
2017,10,5,11,168.12,168.12,0
2017,10,5,12,154.44,154.44,0
2017,10,5,13,171.12,171.12,0
2017,10,5,14,175.2,175.2,0
2017,10,5,15,178.92,178.92,0
2017,10,5,16,190.8,190.8,0
2017,10,5,17,202.68,202.68,0
2017,10,5,18,199.8,199.8,0
2017,10,5,19,195.24,195.24,0
2017,10,5,20,176.52,176.52,0
2017,10,5,21,188.4,188.4,0
2017,10,5,22,174.36,174.36,0
2017,10,5,23,171.6,171.6,0
2017,10,6,0,170.88,170.88,0
2017,10,6,1,175.08,175.08,0
2017,10,6,2,171.84,171.84,0
2017,10,6,3,171.84,171.84,0
2017,10,6,4,174.6,174.6,0
2017,10,6,5,191.28,191.28,0
2017,10,6,6,192.24,192.24,0
2017,10,6,7,197.52,197.52,0
2017,10,6,8,175.2,175.2,0
2017,10,6,9,172.56,172.56,0
2017,10,6,10,188.28,188.28,0
2017,10,6,11,171.96,171.96,0
2017,10,6,12,169.44,169.44,0
2017,10,6,13,186.12,186.12,0
2017,10,6,14,177.6,177.6,0
2017,10,6,15,179.88,179.88,0
2017,10,6,16,187.32,187.32,0
2017,10,6,17,202.32,202.32,0
2017,10,6,18,209.28,209.28,0
2017,10,6,19,194.28,194.28,0
2017,10,6,20,181.08,181.08,0
2017,10,6,21,195,195,0
2017,10,6,22,176.64,176.64,0
2017,10,6,23,173.88,173.88,0
2017,10,7,0,176.04,176.04,0
2017,10,7,1,176.52,176.52,0
2017,10,7,2,175.8,175.8,0
2017,10,7,3,175.92,175.92,0
2017,10,7,4,173.76,173.76,0
2017,10,7,5,196.32,196.32,0
2017,10,7,6,193.68,193.68,0
2017,10,7,7,200.28,200.28,0
2017,10,7,8,190.08,190.08,0
2017,10,7,9,174.72,174.72,0
2017,10,7,10,180,180,0
2017,10,7,11,171.84,171.84,0
2017,10,7,12,152.88,152.88,0
2017,10,7,13,167.76,167.76,0
2017,10,7,14,161.88,161.88,0
2017,10,7,15,162.72,162.72,0
2017,10,7,16,180.96,180.96,0
2017,10,7,17,198.84,198.84,0
2017,10,7,18,204.6,204.6,0
2017,10,7,19,197.28,197.28,0
2017,10,7,20,184.92,184.92,0
2017,10,7,21,201.72,201.72,0
2017,10,7,22,179.52,179.52,0
2017,10,7,23,177,177,0
2017,10,8,0,174.24,174.24,0
2017,10,8,1,175.56,175.56,0
2017,10,8,2,172.56,172.56,0
2017,10,8,3,174.72,174.72,0
2017,10,8,4,171.36,171.36,0
2017,10,8,5,193.8,193.8,0
2017,10,8,6,191.88,191.88,0
2017,10,8,7,191.28,191.28,0
2017,10,8,8,177,177,0
2017,10,8,9,154.8,154.8,0
2017,10,8,10,167.52,167.52,0
2017,10,8,11,169.92,169.92,0
2017,10,8,12,155.64,155.64,0
2017,10,8,13,165,165,0
2017,10,8,14,170.88,170.88,0
2017,10,8,15,171.48,171.48,0
2017,10,8,16,185.76,185.76,0
2017,10,8,17,204,204,0
2017,10,8,18,200.76,200.76,0
2017,10,8,19,193.68,193.68,0
2017,10,8,20,181.92,181.92,0
2017,10,8,21,202.56,202.56,0
2017,10,8,22,185.52,185.52,0
2017,10,8,23,177.72,177.72,0
2017,10,9,0,175.32,175.32,0
2017,10,9,1,175.68,175.68,0
2017,10,9,2,174.48,174.48,0
2017,10,9,3,176.04,176.04,0
2017,10,9,4,175.8,175.8,0
2017,10,9,5,196.2,196.2,0
2017,10,9,6,195.6,195.6,0
2017,10,9,7,200.76,200.76,0
2017,10,9,8,168.48,168.48,0
2017,10,9,9,168.84,168.84,0
2017,10,9,10,183.36,183.36,0
2017,10,9,11,180.24,180.24,0
2017,10,9,12,159.72,159.72,0
2017,10,9,13,179.76,179.76,0
2017,10,9,14,177.24,177.24,0
2017,10,9,15,184.08,184.08,0
2017,10,9,16,202.92,202.92,0
2017,10,9,17,214.8,214.8,0
2017,10,9,18,213.12,213.12,0
2017,10,9,19,200.52,200.52,0
2017,10,9,20,188.28,188.28,0
2017,10,9,21,207.36,207.36,0
2017,10,9,22,183.72,183.72,0
2017,10,9,23,182.52,182.52,0
2017,10,10,0,176.4,176.4,0
2017,10,10,1,180.48,180.48,0
2017,10,10,2,176.28,176.28,0
2017,10,10,3,176.04,176.04,0
2017,10,10,4,176.04,176.04,0
2017,10,10,5,198.48,198.48,0
2017,10,10,6,201.96,201.96,0
2017,10,10,7,223.68,223.68,0
2017,10,10,8,263.52,263.52,0
2017,10,10,9,277.44,277.44,0
2017,10,10,10,279.96,279.96,0
2017,10,10,11,274.2,274.2,0
2017,10,10,12,256.56,256.56,0
2017,10,10,13,324.48,324.48,0
2017,10,10,14,315.72,315.72,0
2017,10,10,15,307.8,307.8,0
2017,10,10,16,295.92,295.92,0
2017,10,10,17,322.2,322.2,0
2017,10,10,18,279.72,279.72,0
2017,10,10,19,260.52,260.52,0
2017,10,10,20,226.68,226.68,0
2017,10,10,21,213.12,213.12,0
2017,10,10,22,203.4,203.4,0
2017,10,10,23,192.72,192.72,0
2017,10,11,0,186.24,186.24,0
2017,10,11,1,186,186,0
2017,10,11,2,183.84,183.84,0
2017,10,11,3,189.6,189.6,0
2017,10,11,4,178.56,178.56,0
2017,10,11,5,206.88,206.88,0
2017,10,11,6,204.72,204.72,0
2017,10,11,7,234.96,234.96,0
2017,10,11,8,274.68,274.68,0
2017,10,11,9,291.6,291.6,0
2017,10,11,10,271.68,271.68,0
2017,10,11,11,289.32,289.32,0
2017,10,11,12,258.72,258.72,0
2017,10,11,13,294.96,294.96,0
2017,10,11,14,277.92,277.92,0
2017,10,11,15,267.36,267.36,0
2017,10,11,16,264.72,264.72,0
2017,10,11,17,289.8,289.8,0
2017,10,11,18,271.68,271.68,0
2017,10,11,19,258.96,258.96,0
2017,10,11,20,208.56,208.56,0
2017,10,11,21,206.28,206.28,0
2017,10,11,22,185.4,185.4,0
2017,10,11,23,182.76,182.76,0
2017,10,12,0,183.72,183.72,0
2017,10,12,1,177.96,177.96,0
2017,10,12,2,175.2,175.2,0
2017,10,12,3,175.8,175.8,0
2017,10,12,4,172.08,172.08,0
2017,10,12,5,196.44,196.44,0
2017,10,12,6,198.96,198.96,0
2017,10,12,7,223.2,223.2,0
2017,10,12,8,264.96,264.96,0
2017,10,12,9,294.48,294.48,0
2017,10,12,10,292.32,292.32,0
2017,10,12,11,298.8,298.8,0
2017,10,12,12,261.24,261.24,0
2017,10,12,13,311.16,311.16,0
2017,10,12,14,298.44,298.44,0
2017,10,12,15,299.4,299.4,0
2017,10,12,16,301.56,301.56,0
2017,10,12,17,325.08,325.08,0
2017,10,12,18,300.12,300.12,0
2017,10,12,19,270.48,270.48,0
2017,10,12,20,225.24,225.24,0
2017,10,12,21,221.88,221.88,0
2017,10,12,22,189,189,0
2017,10,12,23,184.92,184.92,0
2017,10,13,0,184.68,184.68,0
2017,10,13,1,179.16,179.16,0
2017,10,13,2,178.68,178.68,0
2017,10,13,3,178.2,178.2,0
2017,10,13,4,180.96,180.96,0
2017,10,13,5,197.76,197.76,0
2017,10,13,6,197.52,197.52,0
2017,10,13,7,227.4,227.4,0
2017,10,13,8,257.52,257.52,0
2017,10,13,9,268.44,268.44,0
2017,10,13,10,252.12,252.12,0
2017,10,13,11,248.16,248.16,0
2017,10,13,12,205.92,205.92,0
2017,10,13,13,252,252,0
2017,10,13,14,243.96,243.96,0
2017,10,13,15,251.4,251.4,0
2017,10,13,16,255.48,255.48,0
2017,10,13,17,278.28,278.28,0
2017,10,13,18,260.52,260.52,0
2017,10,13,19,250.32,250.32,0
2017,10,13,20,207.6,207.6,0
2017,10,13,21,201.48,201.48,0
2017,10,13,22,179.28,179.28,0
2017,10,13,23,176.28,176.28,0
2017,10,14,0,179.88,179.88,0
2017,10,14,1,177.96,177.96,0
2017,10,14,2,174.96,174.96,0
2017,10,14,3,177.48,177.48,0
2017,10,14,4,177.12,177.12,0
2017,10,14,5,196.8,196.8,0
2017,10,14,6,192.96,192.96,0
2017,10,14,7,196.44,196.44,0
2017,10,14,8,187.8,187.8,0
2017,10,14,9,176.04,176.04,0
2017,10,14,10,173.4,173.4,0
2017,10,14,11,155.28,155.28,0
2017,10,14,12,168.72,168.72,0
2017,10,14,13,168.84,168.84,0
2017,10,14,14,162.48,162.48,0
2017,10,14,15,171.12,171.12,0
2017,10,14,16,178.56,178.56,0
2017,10,14,17,200.88,200.88,0
2017,10,14,18,197.52,197.52,0
2017,10,14,19,199.32,199.32,0
2017,10,14,20,200.04,200.04,0
2017,10,14,21,197.76,197.76,0
2017,10,14,22,177,177,0
2017,10,14,23,180.36,180.36,0
2017,10,15,0,170.76,170.76,0
2017,10,15,1,172.08,172.08,0
2017,10,15,2,176.76,176.76,0
2017,10,15,3,171,171,0
2017,10,15,4,171.12,171.12,0
2017,10,15,5,192.6,192.6,0
2017,10,15,6,190.2,190.2,0
2017,10,15,7,194.64,194.64,0
2017,10,15,8,191.76,191.76,0
2017,10,15,9,186,186,0
2017,10,15,10,166.68,166.68,0
2017,10,15,11,160.32,160.32,0
2017,10,15,12,173.16,173.16,0
2017,10,15,13,175.32,175.32,0
2017,10,15,14,158.28,158.28,0
2017,10,15,15,170.04,170.04,0
2017,10,15,16,171.36,171.36,0
2017,10,15,17,198.6,198.6,0
2017,10,15,18,204.6,204.6,0
2017,10,15,19,202.44,202.44,0
2017,10,15,20,200.28,200.28,0
2017,10,15,21,201.36,201.36,0
2017,10,15,22,174,174,0
2017,10,15,23,173.52,173.52,0
2017,10,16,0,173.04,173.04,0
2017,10,16,1,172.68,172.68,0
2017,10,16,2,172.92,172.92,0
2017,10,16,3,174.12,174.12,0
2017,10,16,4,169.56,169.56,0
2017,10,16,5,192.96,192.96,0
2017,10,16,6,193.92,193.92,0
2017,10,16,7,222.96,222.96,0
2017,10,16,8,256.08,256.08,0
2017,10,16,9,278.64,278.64,0
2017,10,16,10,283.8,283.8,0
2017,10,16,11,275.04,275.04,0
2017,10,16,12,221.64,221.64,0
2017,10,16,13,277.8,277.8,0
2017,10,16,14,260.04,260.04,0
2017,10,16,15,260.88,260.88,0
2017,10,16,16,261.12,261.12,0
2017,10,16,17,288.12,288.12,0
2017,10,16,18,272.4,272.4,0
2017,10,16,19,250.44,250.44,0
2017,10,16,20,220.8,220.8,0
2017,10,16,21,220.92,220.92,0
2017,10,16,22,185.88,185.88,0
2017,10,16,23,175.8,175.8,0
2017,10,17,0,176.28,176.28,0
2017,10,17,1,176.16,176.16,0
2017,10,17,2,172.44,172.44,0
2017,10,17,3,175.92,175.92,0
2017,10,17,4,177,177,0
2017,10,17,5,192.24,192.24,0
2017,10,17,6,194.4,194.4,0
2017,10,17,7,226.44,226.44,0
2017,10,17,8,247.32,247.32,0
2017,10,17,9,257.4,257.4,0
2017,10,17,10,252.96,252.96,0
2017,10,17,11,249.6,249.6,0
2017,10,17,12,213.12,213.12,0
2017,10,17,13,256.56,256.56,0
2017,10,17,14,253.32,253.32,0
2017,10,17,15,248.16,248.16,0
2017,10,17,16,257.04,257.04,0
2017,10,17,17,282.36,282.36,0
2017,10,17,18,270.84,270.84,0
2017,10,17,19,248.64,248.64,0
2017,10,17,20,222.48,222.48,0
2017,10,17,21,219.72,219.72,0
2017,10,17,22,192.48,192.48,0
2017,10,17,23,185.16,185.16,0
2017,10,18,0,182.64,182.64,0
2017,10,18,1,184.44,184.44,0
2017,10,18,2,175.2,175.2,0
2017,10,18,3,180,180,0
2017,10,18,4,177,177,0
2017,10,18,5,200.16,200.16,0
2017,10,18,6,201.72,201.72,0
2017,10,18,7,230.4,230.4,0
2017,10,18,8,272.4,272.4,0
2017,10,18,9,297.24,297.24,0
2017,10,18,10,297,297,0
2017,10,18,11,290.52,290.52,0
2017,10,18,12,260.88,260.88,0
2017,10,18,13,323.52,323.52,0
2017,10,18,14,300.24,300.24,0
2017,10,18,15,296.52,296.52,0
2017,10,18,16,295.08,295.08,0
2017,10,18,17,316.68,316.68,0
2017,10,18,18,267.72,267.72,0
2017,10,18,19,251.88,251.88,0
2017,10,18,20,219.24,219.24,0
2017,10,18,21,212.88,212.88,0
2017,10,18,22,186.84,186.84,0
2017,10,18,23,180,180,0
2017,10,19,0,179.52,179.52,0
2017,10,19,1,179.16,179.16,0
2017,10,19,2,174.36,174.36,0
2017,10,19,3,180.24,180.24,0
2017,10,19,4,171.72,171.72,0
2017,10,19,5,199.2,199.2,0
2017,10,19,6,198.48,198.48,0
2017,10,19,7,229.08,229.08,0
2017,10,19,8,254.04,254.04,0
2017,10,19,9,286.08,286.08,0
2017,10,19,10,278.28,278.28,0
2017,10,19,11,274.44,274.44,0
2017,10,19,12,237.96,237.96,0
2017,10,19,13,292.68,292.68,0
2017,10,19,14,280.44,280.44,0
2017,10,19,15,279.24,279.24,0
2017,10,19,16,285.48,285.48,0
2017,10,19,17,313.44,313.44,0
2017,10,19,18,279.72,279.72,0
2017,10,19,19,252.6,252.6,0
2017,10,19,20,216.48,216.48,0
2017,10,19,21,209.88,209.88,0
2017,10,19,22,187.56,187.56,0
2017,10,19,23,177.84,177.84,0
2017,10,20,0,180.48,180.48,0
2017,10,20,1,174.72,174.72,0
2017,10,20,2,173.52,173.52,0
2017,10,20,3,175.32,175.32,0
2017,10,20,4,175.68,175.68,0
2017,10,20,5,196.32,196.32,0
2017,10,20,6,198,198,0
2017,10,20,7,222,222,0
2017,10,20,8,255.24,255.24,0
2017,10,20,9,282.48,282.48,0
2017,10,20,10,278.52,278.52,0
2017,10,20,11,276,276,0
2017,10,20,12,235.92,235.92,0
2017,10,20,13,286.92,286.92,0
2017,10,20,14,284.76,284.76,0
2017,10,20,15,284.04,284.04,0
2017,10,20,16,285.24,285.24,0
2017,10,20,17,311.64,311.64,0
2017,10,20,18,265.44,265.44,0
2017,10,20,19,249,249,0
2017,10,20,20,212.16,212.16,0
2017,10,20,21,208.32,208.32,0
2017,10,20,22,186.84,186.84,0
2017,10,20,23,179.76,179.76,0
2017,10,21,0,177.96,177.96,0
2017,10,21,1,178.92,178.92,0
2017,10,21,2,173.4,173.4,0
2017,10,21,3,180.48,180.48,0
2017,10,21,4,173.16,173.16,0
2017,10,21,5,196.68,196.68,0
2017,10,21,6,193.56,193.56,0
2017,10,21,7,201.6,201.6,0
2017,10,21,8,193.8,193.8,0
2017,10,21,9,181.08,181.08,0
2017,10,21,10,174.84,174.84,0
2017,10,21,11,166.32,166.32,0
2017,10,21,12,166.56,166.56,0
2017,10,21,13,171.6,171.6,0
2017,10,21,14,161.4,161.4,0
2017,10,21,15,157.56,157.56,0
2017,10,21,16,166.32,166.32,0
2017,10,21,17,200.4,200.4,0
2017,10,21,18,200.16,200.16,0
2017,10,21,19,204,204,0
2017,10,21,20,205.08,205.08,0
2017,10,21,21,190.2,190.2,0
2017,10,21,22,177.48,177.48,0
2017,10,21,23,178.8,178.8,0
2017,10,22,0,171.12,171.12,0
2017,10,22,1,173.16,173.16,0
2017,10,22,2,169.68,169.68,0
2017,10,22,3,174.96,174.96,0
2017,10,22,4,168.84,168.84,0
2017,10,22,5,192.72,192.72,0
2017,10,22,6,189.96,189.96,0
2017,10,22,7,190.92,190.92,0
2017,10,22,8,176.16,176.16,0
2017,10,22,9,171.84,171.84,0
2017,10,22,10,162.12,162.12,0
2017,10,22,11,151.08,151.08,0
2017,10,22,12,172.2,172.2,0
2017,10,22,13,170.16,170.16,0
2017,10,22,14,161.16,161.16,0
2017,10,22,15,175.8,175.8,0
2017,10,22,16,180.6,180.6,0
2017,10,22,17,201.24,201.24,0
2017,10,22,18,200.88,200.88,0
2017,10,22,19,198.72,198.72,0
2017,10,22,20,195.6,195.6,0
2017,10,22,21,190.2,190.2,0
2017,10,22,22,171.24,171.24,0
2017,10,22,23,170.4,170.4,0
2017,10,23,0,169.32,169.32,0
2017,10,23,1,170.16,170.16,0
2017,10,23,2,168.12,168.12,0
2017,10,23,3,170.64,170.64,0
2017,10,23,4,171,171,0
2017,10,23,5,189.48,189.48,0
2017,10,23,6,195,195,0
2017,10,23,7,219.12,219.12,0
2017,10,23,8,248.28,248.28,0
2017,10,23,9,282,282,0
2017,10,23,10,275.88,275.88,0
2017,10,23,11,275.76,275.76,0
2017,10,23,12,228,228,0
2017,10,23,13,287.52,287.52,0
2017,10,23,14,276.96,276.96,0
2017,10,23,15,285.72,285.72,0
2017,10,23,16,287.04,287.04,0
2017,10,23,17,314.04,314.04,0
2017,10,23,18,287.88,287.88,0
2017,10,23,19,255.36,255.36,0
2017,10,23,20,219.84,219.84,0
2017,10,23,21,215.28,215.28,0
2017,10,23,22,188.28,188.28,0
2017,10,23,23,177.84,177.84,0
2017,10,24,0,182.4,182.4,0
2017,10,24,1,178.56,178.56,0
2017,10,24,2,175.32,175.32,0
2017,10,24,3,181.68,181.68,0
2017,10,24,4,175.32,175.32,0
2017,10,24,5,175.56,175.56,0
2017,10,24,6,185.04,185.04,0
2017,10,24,7,233.16,233.16,0
2017,10,24,8,251.04,251.04,0
2017,10,24,9,276.72,276.72,0
2017,10,24,10,264.12,264.12,0
2017,10,24,11,267,267,0
2017,10,24,12,229.92,229.92,0
2017,10,24,13,278.52,278.52,0
2017,10,24,14,257.28,257.28,0
2017,10,24,15,274.2,274.2,0
2017,10,24,16,268.32,268.32,0
2017,10,24,17,285.72,285.72,0
2017,10,24,18,272.88,272.88,0
2017,10,24,19,254.28,254.28,0
2017,10,24,20,219.6,219.6,0
2017,10,24,21,220.08,220.08,0
2017,10,24,22,199.8,199.8,0
2017,10,24,23,182.16,182.16,0
2017,10,25,0,181.32,181.32,0
2017,10,25,1,176.28,176.28,0
2017,10,25,2,179.04,179.04,0
2017,10,25,3,176.4,176.4,0
2017,10,25,4,178.92,178.92,0
2017,10,25,5,200.64,200.64,0
2017,10,25,6,209.16,209.16,0
2017,10,25,7,244.2,244.2,0
2017,10,25,8,251.28,251.28,0
2017,10,25,9,265.2,265.2,0
2017,10,25,10,264.48,264.48,0
2017,10,25,11,261.72,261.72,0
2017,10,25,12,222.36,222.36,0
2017,10,25,13,260.04,260.04,0
2017,10,25,14,265.08,265.08,0
2017,10,25,15,273.48,273.48,0
2017,10,25,16,280.44,280.44,0
2017,10,25,17,314.64,314.64,0
2017,10,25,18,279.96,279.96,0
2017,10,25,19,247.68,247.68,0
2017,10,25,20,217.08,217.08,0
2017,10,25,21,211.44,211.44,0
2017,10,25,22,186.12,186.12,0
2017,10,25,23,178.92,178.92,0
2017,10,26,0,181.8,181.8,0
2017,10,26,1,178.56,178.56,0
2017,10,26,2,177.6,177.6,0
2017,10,26,3,179.64,179.64,0
2017,10,26,4,177,177,0
2017,10,26,5,202.8,202.8,0
2017,10,26,6,207.36,207.36,0
2017,10,26,7,238.92,238.92,0
2017,10,26,8,257.04,257.04,0
2017,10,26,9,280.56,280.56,0
2017,10,26,10,277.08,277.08,0
2017,10,26,11,275.64,275.64,0
2017,10,26,12,219,219,0
2017,10,26,13,285.48,285.48,0
2017,10,26,14,257.28,257.28,0
2017,10,26,15,253.44,253.44,0
2017,10,26,16,274.92,274.92,0
2017,10,26,17,291.6,291.6,0
2017,10,26,18,267.6,267.6,0
2017,10,26,19,250.92,250.92,0
2017,10,26,20,214.08,214.08,0
2017,10,26,21,214.92,214.92,0
2017,10,26,22,193.92,193.92,0
2017,10,26,23,178.2,178.2,0
2017,10,27,0,178.92,178.92,0
2017,10,27,1,173.4,173.4,0
2017,10,27,2,174.24,174.24,0
2017,10,27,3,171.96,171.96,0
2017,10,27,4,171.96,171.96,0
2017,10,27,5,199.08,199.08,0
2017,10,27,6,203.28,203.28,0
2017,10,27,7,232.68,232.68,0
2017,10,27,8,255.24,255.24,0
2017,10,27,9,280.68,280.68,0
2017,10,27,10,294.24,294.24,0
2017,10,27,11,300.36,300.36,0
2017,10,27,12,251.4,251.4,0
2017,10,27,13,294.72,294.72,0
2017,10,27,14,291.12,291.12,0
2017,10,27,15,285.12,285.12,0
2017,10,27,16,278.88,278.88,0
2017,10,27,17,300.48,300.48,0
2017,10,27,18,265.44,265.44,0
2017,10,27,19,244.56,244.56,0
2017,10,27,20,214.56,214.56,0
2017,10,27,21,207.6,207.6,0
2017,10,27,22,192.24,192.24,0
2017,10,27,23,175.92,175.92,0
2017,10,28,0,181.56,181.56,0
2017,10,28,1,177.12,177.12,0
2017,10,28,2,177,177,0
2017,10,28,3,177,177,0
2017,10,28,4,174.24,174.24,0
2017,10,28,5,193.92,193.92,0
2017,10,28,6,193.2,193.2,0
2017,10,28,7,199.68,199.68,0
2017,10,28,8,184.32,184.32,0
2017,10,28,9,181.32,181.32,0
2017,10,28,10,176.04,176.04,0
2017,10,28,11,177,177,0
2017,10,28,12,162.96,162.96,0
2017,10,28,13,155.76,155.76,0
2017,10,28,14,166.44,166.44,0
2017,10,28,15,175.2,175.2,0
2017,10,28,16,174.48,174.48,0
2017,10,28,17,197.76,197.76,0
2017,10,28,18,200.28,200.28,0
2017,10,28,19,198.12,198.12,0
2017,10,28,20,198.24,198.24,0
2017,10,28,21,199.68,199.68,0
2017,10,28,22,175.08,175.08,0
2017,10,28,23,173.52,173.52,0
2017,10,29,0,174,174,0
2017,10,29,1,176.28,176.28,0
2017,10,29,2,172.44,172.44,0
2017,10,29,3,174.84,174.84,0
2017,10,29,4,172.08,172.08,0
2017,10,29,5,193.8,193.8,0
2017,10,29,6,192.84,192.84,0
2017,10,29,7,192.72,192.72,0
2017,10,29,8,178.32,178.32,0
2017,10,29,9,180.48,180.48,0
2017,10,29,10,178.68,178.68,0
2017,10,29,11,174.12,174.12,0
2017,10,29,12,166.92,166.92,0
2017,10,29,13,182.64,182.64,0
2017,10,29,14,162.36,162.36,0
2017,10,29,15,164.52,164.52,0
2017,10,29,16,173.16,173.16,0
2017,10,29,17,206.04,206.04,0
2017,10,29,18,208.92,208.92,0
2017,10,29,19,211.44,211.44,0
2017,10,29,20,208.08,208.08,0
2017,10,29,21,205.56,205.56,0
2017,10,29,22,178.68,178.68,0
2017,10,29,23,176.76,176.76,0
2017,10,30,0,176.28,176.28,0
2017,10,30,1,187.44,187.44,0
2017,10,30,2,175.08,175.08,0
2017,10,30,3,179.88,179.88,0
2017,10,30,4,176.76,176.76,0
2017,10,30,5,204.24,204.24,0
2017,10,30,6,207.48,207.48,0
2017,10,30,7,315,315,0
2017,10,30,8,458.28,458.28,0
2017,10,30,9,513.6,513.6,0
2017,10,30,10,330.36,330.36,0
2017,10,30,11,271.92,271.92,0
2017,10,30,12,224.04,224.04,0
2017,10,30,13,276.24,276.24,0
2017,10,30,14,283.68,283.68,0
2017,10,30,15,280.2,280.2,0
2017,10,30,16,287.16,287.16,0
2017,10,30,17,311.64,311.64,0
2017,10,30,18,272.4,272.4,0
2017,10,30,19,247.08,247.08,0
2017,10,30,20,224.4,224.4,0
2017,10,30,21,222.6,222.6,0
2017,10,30,22,199.8,199.8,0
2017,10,30,23,182.28,182.28,0
2017,10,31,0,186.12,186.12,0
2017,10,31,1,182.64,182.64,0
2017,10,31,2,185.28,185.28,0
2017,10,31,3,180.72,180.72,0
2017,10,31,4,183.6,183.6,0
2017,10,31,5,210.12,210.12,0
2017,10,31,6,217.2,217.2,0
2017,10,31,7,350.76,350.76,0
2017,10,31,8,450.72,450.72,0
2017,10,31,9,400.68,400.68,0
2017,10,31,10,317.76,317.76,0
2017,10,31,11,302.4,302.4,0
2017,10,31,12,237.96,237.96,0
2017,10,31,13,278.52,278.52,0
2017,10,31,14,263.52,263.52,0
2017,10,31,15,268.2,268.2,0
2017,10,31,16,278.16,278.16,0
2017,10,31,17,306,306,0
2017,10,31,18,274.32,274.32,0
2017,10,31,19,252.84,252.84,0
2017,10,31,20,234.84,234.84,0
2017,10,31,21,231.36,231.36,0
2017,10,31,22,201.72,201.72,0
2017,10,31,23,184.44,184.44,0
2017,11,1,0,185.4,185.4,0
2017,11,1,1,179.76,179.76,0
2017,11,1,2,180.72,180.72,0
2017,11,1,3,184.56,184.56,0
2017,11,1,4,174.12,174.12,0
2017,11,1,5,207,207,0
2017,11,1,6,207.12,207.12,0
2017,11,1,7,305.52,305.52,0
2017,11,1,8,411.36,411.36,0
2017,11,1,9,327.72,327.72,0
2017,11,1,10,303.24,303.24,0
2017,11,1,11,274.8,274.8,0
2017,11,1,12,211.08,211.08,0
2017,11,1,13,249.72,249.72,0
2017,11,1,14,251.4,251.4,0
2017,11,1,15,245.76,245.76,0
2017,11,1,16,272.4,272.4,0
